,recency,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,DM_category,marital_status
12758,3,298.37,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,5,Married
12759,5,102.14,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12760,5,134.53,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12761,1,74.21,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
12762,9,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,1,Single_Women
12763,3,57.33,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12764,5,86.48,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
12765,4,633.97,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
12766,6,277.94,1,1,Urban,1,Web,No E-Mail,0,0,11,Married
12767,2,278.49,1,1,Urban,1,Phone,Mens E-Mail,0,0,5,Married
12768,10,113.94,1,0,Rural,0,Phone,No E-Mail,0,0,6,Single_Man
12769,10,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
12770,1,119.15,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12771,1,166.15,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
12772,4,112.26,0,1,Rural,1,Web,No E-Mail,0,0,5,Single_Women
12773,9,70.82,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12774,7,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
12775,5,201.38,1,0,Urban,1,Multichannel,No E-Mail,0,0,6,Single_Man
12776,3,210.58,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12777,5,133.49,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
12778,10,239.58,0,1,Rural,1,Phone,Mens E-Mail,0,0,3,Single_Women
12779,5,531.76,0,1,Rural,1,Web,Mens E-Mail,0,0,3,Single_Women
12780,10,218.84,1,1,Rural,0,Web,No E-Mail,0,0,11,Married
12781,1,1068.6,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
12782,7,190.02,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
12783,2,389.82,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12784,9,95.86,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12785,1,30.19,1,0,Surburban,0,Phone,Womens E-Mail,0,0,4,Single_Man
12786,8,256.02,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
12787,4,168.05,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12788,10,309.98,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
12789,6,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12790,9,170.46,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12791,10,56.32,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12792,1,602.19,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
12793,4,88.41,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12794,5,40.01,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
12795,1,1006.33,1,0,Surburban,1,Multichannel,No E-Mail,0,0,6,Single_Man
12796,10,62.83,1,0,Urban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12797,2,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12798,3,94.16,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12799,9,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12800,2,59.68,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
12801,12,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
12802,5,661.02,0,1,Surburban,1,Web,No E-Mail,0,0,5,Single_Women
12803,8,64.36,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
12804,5,243.42,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
12805,1,315.78,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
12806,4,59.05,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12807,1,712.15,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
12808,1,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,3,Single_Women
12809,6,401.56,1,1,Surburban,0,Multichannel,No E-Mail,0,0,11,Married
12810,2,502.75,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,2,Single_Man
12811,4,413.46,0,1,Rural,0,Phone,Womens E-Mail,0,0,1,Single_Women
12812,3,30.47,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
12813,2,466.33,1,1,Urban,1,Multichannel,No E-Mail,0,0,11,Married
12814,5,56.31,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
12815,1,571.39,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
12816,5,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12817,3,889.96,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,2,Single_Man
12818,4,39.96,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12819,9,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,2,Single_Man
12820,4,555.03,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12821,10,257.98,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
12822,1,602.6,1,1,Urban,1,Web,No E-Mail,0,0,11,Married
12823,11,39.34,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12824,2,114.22,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
12825,3,749.79,0,1,Rural,1,Phone,Womens E-Mail,0,0,1,Single_Women
12826,1,227.06,0,1,Surburban,0,Multichannel,No E-Mail,0,0,5,Single_Women
12827,10,42.29,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
12828,3,399.95,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
12829,8,302.94,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12830,11,263.26,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12831,3,243.55,0,1,Rural,0,Phone,Womens E-Mail,0,0,1,Single_Women
12832,1,177.85,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
12833,9,222.23,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12834,12,52.97,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
12835,11,287.27,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12836,9,60.89,1,0,Urban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12837,6,238.43,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,3,Single_Women
12838,1,607.3,1,1,Urban,1,Multichannel,No E-Mail,0,0,11,Married
12839,5,261.32,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
12840,10,660.8,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
12841,7,150.53,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
12842,1,818.51,1,1,Surburban,1,Multichannel,No E-Mail,0,0,11,Married
12843,5,310.45,0,1,Rural,0,Web,No E-Mail,0,0,5,Single_Women
12844,2,135.33,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
12845,7,89.28,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
12846,9,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12847,8,114.26,0,1,Rural,1,Phone,Mens E-Mail,0,0,3,Single_Women
12848,11,341.67,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
12849,1,588.83,0,1,Urban,1,Multichannel,No E-Mail,0,0,5,Single_Women
12850,3,346.42,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
12851,6,670.63,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,1,Single_Women
12852,5,46.65,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12853,2,363.11,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
12854,10,148.36,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
12855,8,104.87,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12856,2,259.03,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12857,11,297.22,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
12858,10,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12859,11,253.82,1,1,Rural,0,Web,Mens E-Mail,0,0,5,Married
12860,6,619.09,1,1,Surburban,1,Web,No E-Mail,0,0,11,Married
12861,6,490.61,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12862,1,216.35,1,1,Surburban,0,Web,No E-Mail,0,0,11,Married
12863,7,411.11,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,1,Single_Women
12864,8,394.85,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12865,7,155.27,1,0,Rural,0,Web,No E-Mail,0,0,6,Single_Man
12866,6,431.96,1,1,Surburban,0,Phone,Mens E-Mail,0,0,5,Married
12867,6,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
12868,2,318.37,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12869,10,292.8,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12870,10,556.92,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12871,5,255.56,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
12872,2,45.03,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
12873,3,549.3,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
12874,11,103.17,0,1,Rural,0,Phone,Mens E-Mail,0,0,3,Single_Women
12875,6,290.9,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
12876,2,80.02,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
12877,8,235.22,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12878,1,152.1,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
12879,4,250.57,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,2,Single_Man
12880,10,48.47,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
12881,8,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12882,1,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12883,1,76.17,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12884,10,214.34,0,1,Surburban,0,Web,Womens E-Mail,0,0,1,Single_Women
12885,3,216.21,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
12886,2,43.91,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
12887,8,78.73,1,0,Urban,1,Phone,No E-Mail,0,0,6,Single_Man
12888,9,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12889,11,410.36,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12890,6,226.35,0,1,Urban,1,Web,No E-Mail,0,0,5,Single_Women
12891,5,131.58,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12892,1,49.52,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
12893,10,536.95,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
12894,10,134.72,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
12895,5,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12896,1,327.82,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,5,Married
12897,6,464.98,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
12898,9,249.66,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12899,1,214.34,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
12900,9,285.74,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12901,10,79.25,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
12902,10,48.04,1,0,Urban,1,Web,Mens E-Mail,0,0,2,Single_Man
12903,8,865.23,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
12904,4,438.93,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
12905,12,193.05,1,0,Rural,0,Web,No E-Mail,0,0,6,Single_Man
12906,2,288.45,1,1,Urban,1,Web,Mens E-Mail,0,0,5,Married
12907,7,273.71,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,1,Single_Women
12908,1,1424.3,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,5,Married
12909,11,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,3,Single_Women
12910,2,510.2,0,1,Surburban,1,Phone,No E-Mail,0,0,5,Single_Women
12911,2,276.94,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12912,2,222.44,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12913,11,29.99,1,0,Rural,0,Web,Womens E-Mail,0,0,4,Single_Man
12914,2,502.87,0,1,Urban,1,Multichannel,No E-Mail,0,0,5,Single_Women
12915,11,29.99,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
12916,6,107.65,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
12917,4,196.21,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12918,3,221.5,1,0,Urban,0,Multichannel,No E-Mail,0,0,6,Single_Man
12919,2,1063.41,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
12920,11,119.15,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
12921,11,105.37,1,0,Urban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12922,12,75.35,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12923,9,159.92,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12924,6,45.12,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
12925,2,41.5,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
12926,3,308.88,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12927,1,132.37,0,1,Surburban,1,Web,No E-Mail,0,0,5,Single_Women
12928,10,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
12929,2,161,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
12930,3,199.03,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12931,7,36.91,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
12932,10,156.07,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12933,1,269.55,1,1,Surburban,0,Phone,Mens E-Mail,0,0,5,Married
12934,8,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,1,Single_Women
12935,6,1258.87,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
12936,10,295.18,1,1,Urban,1,Multichannel,No E-Mail,0,0,11,Married
12937,4,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12938,3,896.33,1,0,Urban,1,Multichannel,No E-Mail,0,0,6,Single_Man
12939,2,216.28,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
12940,7,368.83,1,0,Surburban,0,Web,Womens E-Mail,0,0,4,Single_Man
12941,1,67.16,1,0,Rural,1,Phone,Womens E-Mail,0,0,4,Single_Man
12942,10,225.02,0,1,Rural,0,Web,Womens E-Mail,0,0,1,Single_Women
12943,3,767.15,1,0,Rural,1,Phone,Mens E-Mail,0,0,2,Single_Man
12944,2,198.62,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12945,3,64.66,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
12946,3,87.67,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
12947,5,46.1,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
12948,2,465.94,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12949,1,126.62,0,1,Urban,1,Web,No E-Mail,0,0,5,Single_Women
12950,12,247.92,1,1,Urban,0,Web,No E-Mail,0,0,11,Married
12951,6,40.53,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
12952,3,63.73,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
12953,9,125.89,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12954,3,163.35,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
12955,1,1028.46,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,4,Single_Man
12956,3,155.35,0,1,Rural,0,Phone,Womens E-Mail,0,0,1,Single_Women
12957,7,142.71,0,1,Urban,0,Phone,Mens E-Mail,0,0,3,Single_Women
12958,3,332.49,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,5,Married
12959,2,454.41,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
12960,10,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
12961,2,100.29,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
12962,2,38.93,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12963,11,176.7,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
12964,10,52.27,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
12965,1,460.02,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
12966,11,337.09,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,5,Married
12967,10,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
12968,9,33.22,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
12969,4,44.06,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
12970,10,107.5,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
12971,2,425.81,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
12972,12,46.44,1,0,Urban,1,Web,Mens E-Mail,0,0,2,Single_Man
12973,6,115.34,1,0,Urban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12974,1,539.33,0,1,Surburban,1,Multichannel,No E-Mail,0,0,5,Single_Women
12975,5,374.3,0,1,Surburban,0,Phone,Womens E-Mail,0,0,1,Single_Women
12976,10,88.19,0,1,Urban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12977,3,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
12978,6,420.93,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
12979,8,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
12980,6,87.75,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
12981,6,350.88,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12982,10,394.95,1,0,Rural,1,Phone,No E-Mail,0,0,6,Single_Man
12983,1,431.9,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
12984,3,67.46,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
12985,10,702.94,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
12986,3,821.85,1,0,Rural,1,Web,Mens E-Mail,0,0,2,Single_Man
12987,4,153.94,0,1,Urban,0,Phone,Mens E-Mail,0,0,3,Single_Women
12988,1,478.85,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
12989,12,44.13,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
12990,2,260.95,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
12991,7,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
12992,9,174.81,1,0,Urban,0,Web,Womens E-Mail,0,0,4,Single_Man
12993,4,123.87,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
12994,1,154.38,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
12995,3,754.7,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
12996,9,38.01,0,1,Surburban,1,Web,Womens E-Mail,0,0,1,Single_Women
12997,10,197.6,1,0,Surburban,1,Phone,Mens E-Mail,0,0,2,Single_Man
12998,3,452.64,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,1,Single_Women
12999,5,47.49,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13000,2,45.69,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13001,3,109.06,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13002,3,543.14,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,5,Married
13003,9,271.63,1,1,Surburban,0,Phone,Mens E-Mail,0,0,5,Married
13004,2,180.62,1,0,Rural,1,Web,Mens E-Mail,0,0,2,Single_Man
13005,5,29.99,0,1,Rural,1,Web,Womens E-Mail,0,0,1,Single_Women
13006,1,289.97,1,0,Urban,1,Web,Womens E-Mail,0,0,4,Single_Man
13007,9,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,6,Single_Man
13008,10,322.58,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
13009,7,29.99,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13010,2,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,2,Single_Man
13011,10,173.38,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13012,1,108.65,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13013,6,45.62,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13014,2,40.77,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
13015,10,265.32,1,1,Urban,1,Phone,Mens E-Mail,0,0,5,Married
13016,4,202.89,0,1,Urban,0,Web,Mens E-Mail,0,0,3,Single_Women
13017,10,124.63,1,0,Urban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13018,10,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13019,9,92.65,0,1,Surburban,0,Phone,Mens E-Mail,0,0,3,Single_Women
13020,7,172.21,0,1,Surburban,1,Web,Mens E-Mail,0,0,3,Single_Women
13021,7,69.25,1,0,Surburban,1,Web,Womens E-Mail,0,0,4,Single_Man
13022,10,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13023,1,453.84,0,1,Urban,0,Phone,Womens E-Mail,0,0,1,Single_Women
13024,9,155.12,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13025,1,336.37,1,0,Surburban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13026,3,384.5,0,1,Urban,0,Web,No E-Mail,0,0,5,Single_Women
13027,1,142.94,1,0,Rural,0,Phone,Womens E-Mail,0,0,4,Single_Man
13028,3,125.46,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13029,8,239.36,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13030,1,439.21,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,5,Married
13031,10,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13032,8,93.57,0,1,Urban,0,Web,Womens E-Mail,0,0,1,Single_Women
13033,8,34.52,1,0,Surburban,1,Phone,No E-Mail,0,0,6,Single_Man
13034,1,74.69,1,0,Urban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13035,12,176.19,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13036,2,1039.48,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13037,4,187.59,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13038,1,254.72,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,5,Married
13039,2,765.11,1,0,Surburban,1,Web,No E-Mail,0,0,6,Single_Man
13040,3,449.69,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,4,Single_Man
13041,11,127.64,1,0,Surburban,1,Phone,Womens E-Mail,0,0,4,Single_Man
13042,11,77.63,0,1,Surburban,0,Web,Mens E-Mail,0,0,3,Single_Women
13043,10,45.79,1,0,Urban,0,Web,Mens E-Mail,0,0,2,Single_Man
13044,4,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,5,Single_Women
13045,11,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,3,Single_Women
13046,4,563.15,0,1,Rural,1,Web,Womens E-Mail,0,0,1,Single_Women
13047,9,73.32,1,0,Urban,1,Web,Mens E-Mail,0,0,2,Single_Man
13048,1,33.08,0,1,Urban,1,Phone,No E-Mail,0,0,5,Single_Women
13049,9,67.61,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13050,3,86.06,1,0,Rural,0,Phone,Mens E-Mail,0,0,2,Single_Man
13051,1,218.56,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13052,8,536.28,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,3,Single_Women
13053,9,156.69,0,1,Surburban,1,Phone,Womens E-Mail,0,0,1,Single_Women
13054,3,90.29,0,1,Rural,1,Phone,No E-Mail,0,0,5,Single_Women
13055,2,348.52,1,0,Surburban,0,Multichannel,No E-Mail,0,0,6,Single_Man
13056,7,44.97,0,1,Surburban,1,Web,No E-Mail,0,0,5,Single_Women
13057,1,29.99,1,0,Urban,0,Web,No E-Mail,0,0,6,Single_Man
13058,6,386,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13059,5,347.8,1,0,Rural,0,Web,No E-Mail,0,0,6,Single_Man
13060,11,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,5,Single_Women
13061,8,149.13,0,1,Surburban,1,Phone,Mens E-Mail,0,0,3,Single_Women
13062,5,49.33,1,0,Surburban,0,Phone,No E-Mail,0,0,6,Single_Man
13063,6,93.37,1,0,Surburban,1,Web,Mens E-Mail,0,0,2,Single_Man
13064,10,87.52,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13065,7,293.76,0,1,Surburban,0,Phone,No E-Mail,0,0,5,Single_Women
13066,6,118.63,1,0,Urban,0,Phone,No E-Mail,0,0,6,Single_Man
13067,2,118.14,0,1,Rural,1,Web,No E-Mail,0,0,5,Single_Women
13068,1,136.08,0,1,Rural,0,Web,Womens E-Mail,0,0,1,Single_Women
13069,3,366.6,0,1,Urban,0,Phone,No E-Mail,0,0,5,Single_Women
13070,6,443.01,1,1,Surburban,1,Multichannel,No E-Mail,0,0,11,Married
13071,10,175.39,1,0,Rural,0,Phone,No E-Mail,0,0,6,Single_Man
13072,10,244.61,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,1,Single_Women
13073,1,720.65,0,1,Surburban,1,Multichannel,No E-Mail,0,0,5,Single_Women
13074,10,141.17,1,0,Surburban,0,Web,No E-Mail,0,0,6,Single_Man
13075,1,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,4,Single_Man
13076,2,72.91,1,0,Urban,1,Web,No E-Mail,0,0,6,Single_Man
13077,8,119.26,1,0,Surburban,0,Phone,Mens E-Mail,0,0,2,Single_Man
13078,11,46.21,0,1,Rural,1,Web,Womens E-Mail,0,0,1,Single_Women
